index,time_seconds
0,0.023220
1,0.563084
2,0.737234
3,0.824308
4,0.975238
5,1.079728
6,1.288707
7,1.578957
8,1.735692
9,1.834376
10,2.002721
11,2.583220
12,2.838639
13,3.094059
14,3.227574
15,3.320454
16,3.715193
17,4.051882
18,4.289887
19,4.765896
20,5.276735
21,5.741134
22,6.060408
23,6.275193
24,6.553832
25,6.774422
26,7.267846
27,7.546485
28,7.749660
29,8.034104
30,8.295329
